"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"BLR","Belarus",0.606571041320876,0.60151193384021,0.596757242568983,0.544274438460814,0.533721343200284,0.532837086591916,0.528749211779458,0.524487384847321,0.528495531604926,0.523258848002087,0.519181845197109,0.517511180047692,0.517021939711095,0.507313237031507,0.502518681732853,0.498419934912915,0.445850154744906,0.431872377128195,0.433459690220267,0.42304068305199,0.415832542092789,0.444646985917126,0.44272626459567,0.440903391341533,0.439471910356674,0.439471910356674,0.439471910356674
"BLZ","Belize",0.936529220332104,0.938413701628627,0.938413701628627,0.938413701628627,0.938413701628627,0.921489609984852,0.921489609984852,0.921489609984852,0.921489609984852,0.921489609984852,0.921489609984852,0.921489609984852,0.921489609984852,0.921489609984852,0.909283969587371,0.909283969587371,0.909283969587371,0.921185193775413,0.890312316534874,0.8878588668469,0.885264081061688,0.883466575825004,0.875287202197595,0.878755372583696,0.878755372583696,0.878755372583696,0.878755372583696
"BOL","Bolivia, Plurinational State of",0.913940812791279,0.913940812791279,0.913940812791279,0.913940812791279,0.913940812791279,0.913940812791279,0.882636679254035,0.882636679254035,0.882636679254035,0.882636679254035,0.882636679254035,0.882636679254035,0.968608890402917,0.968608890402917,0.968608890402917,0.956609818147555,0.949767701440179,0.949767701440179,0.949767701440179,0.949767701440179,0.942570432488458,0.90453652632113,0.90885633729316,0.90885633729316,0.90885633729316,0.90885633729316,0.90885633729316
"BRA","Brazil",0.901158955997362,0.890334060549834,0.881397270401322,0.874011553319949,0.860787568221847,0.816244953576528,0.844555661054295,0.830519899397691,0.820278468351586,0.8177779066312,0.8177779066312,0.8177779066312,0.8177779066312,0.8177779066312,0.8177779066312,0.8177779066312,0.800538526770506,0.800538526770506,0.660369358334119,0.615993447803492,0.604393015822395,0.595590313766136,0.57133848908088,0.57133848908088,0.650733135704397,0.650733135704397,0.650733135704397
"BRB","Barbados",0.768611064804413,0.768611064804413,0.768611064804413,0.768611064804413,0.768611064804413,0.742786423037059,0.736690850843305,0.736690850843305,0.736690850843305,0.736690850843305,0.76658524741065,0.76658524741065,0.76658524741065,0.76658524741065,0.76658524741065,0.76658524741065,0.76658524741065,0.76658524741065,0.76658524741065,0.76658524741065,0.76658524741065,0.76658524741065,0.740564909508658,0.801622103516007,0.801622103516007,0.801622103516007,0.801622103516007
"BRN","Brunei Darussalam",0.830983771716835,0.830983771716835,0.830983771716835,0.830983771716835,0.830983771716835,0.82517087171756,0.82517087171756,0.739339996665918,0.739339996665918,0.761881292174329,0.76484572621386,0.77082895433032,0.779628032384086,0.763396125216534,0.775076285252484,0.679069211199617,0.657857924606252,0.647630989570121,0.670922453594648,0.719774007204517,0.697395791808305,0.703574716059405,0.723340025657938,0.730642390681965,0.730642390681965,0.730642390681965,0.730642390681965
"BTN","Bhutan",0.967659401749668,0.967659401749668,0.967659401749668,0.967659401749668,0.97160956446738,0.97160956446738,0.97160956446738,0.97160956446738,0.97160956446738,0.96676427313382,0.96676427313382,0.96676427313382,0.965118976001855,0.957508570765897,0.957508570765897,0.957508570765897,0.957508570765897,0.954638360791192,0.951547086664395,0.942150048199233,0.936906116591408,0.932426849509672,0.928842711043785,0.920192217092245,0.919706600758141,0.909302089599838,0.909302089599838
"BWA","Botswana",0.894835071646529,0.894835071646529,0.894835071646529,0.894835071646529,0.878922076698389,0.896422384738601,0.905210590784886,0.903137661358711,0.898701882306895,0.890431908617153,0.903286245460937,0.892193173828904,0.877581195775863,0.882883111423581,0.881926374765346,0.881665446585827,0.883365103755191,0.88478571273257,0.88478571273257,0.88478571273257,0.88478571273257,0.839619769658402,0.839619769658402,0.791210344352717,0.791210344352717,0.791210344352717,0.791210344352717
"CAF","Central African Republic",0.986645550812139,0.986645550812139,0.986645550812139,0.986645550812139,0.986645550812139,0.986645550812139,0.986645550812139,0.986645550812139,0.986645550812139,0.984884285600388,0.984884285600388,0.984884285600388,0.984884285600388,0.994125491958338,0.991795258355138,0.991795258355138,0.991795258355138,0.991795258355138,0.991795258355138,0.991795258355138,0.99258529089868,0.99258529089868,0.99258529089868,0.99079140966449,0.99079140966449,0.99079140966449,0.99079140966449
"CAN","Canada",0.557480303546449,0.557480303546449,0.557480303546449,0.566138045502975,0.557480303546449,0.557480303546449,0.57146895317064,0.590712406410136,0.590712406410136,0.574904507534301,0.573454906536976,0.570251288332886,0.566728757909385,0.558806688459002,0.555715414332205,0.590926222557241,0.594060984713958,0.577089781037769,0.570341888395219,0.558966144568707,0.55483478172633,0.559462632910291,0.547525168697316,0.552845204357501,0.50193521733143,0.51287245685625,0.51287245685625
"CHE","Switzerland",0.4545260167139,0.452942327624321,0.451264414469917,0.448919684856743,0.447546187911777,0.442001464097007,0.440120606802977,0.422507954685473,0.39893744246896,0.402478092904928,0.395092375823555,0.38000565344389,0.371630583681842,0.359352463234495,0.348255767599968,0.322260797715429,0.303071704513333,0.286274452956824,0.27029260196131,0.258373257760801,0.239764004957635,0.220792351905138,0.211504033514775,0.197142111633773,0.183573846298806,0.182167733331401,0.182167733331401
"CHL","Chile",0.924428676006929,0.924428676006929,0.924428676006929,0.924428676006929,0.924428676006929,0.924428676006929,0.924428676006929,0.924428676006929,0.922453594648073,0.921090969710587,0.921228681805333,0.919054280309345,0.919195616406584,0.919108640346744,0.919452920583609,0.904815574513115,0.889500539976371,0.872369880190477,0.856022004943139,0.5898100297893,0.532155774123173,0.51356101732998,0.46732236951779,0.425878277004255,0.7326827040857,0.742366038747835,0.742366038747835
"CHN","China",0.927701150258391,0.926697301567743,0.92544702070755,0.925229580557951,0.923736491530706,0.922515202690459,0.921543970022251,0.927958454435417,0.925943509049134,0.923921315657865,0.922174546456088,0.919072400321811,0.914995397516833,0.910276946270539,0.903108669338765,0.896799280997905,0.891022621023563,0.881977110800252,0.871420391537229,0.864143394530655,0.855373308496836,0.845711717849662,0.834451942102936,0.823221158376157,0.810258101457574,0.810258101457574,0.810258101457574
"CIV","Cote d'Ivoire",0.978882937471461,0.978882937471461,0.978882937471461,0.978882937471461,0.978882937471461,0.978882937471461,0.978882937471461,0.978882937471461,0.978882937471461,0.977947944828186,0.981575571323993,0.981575571323993,0.981575571323993,0.980535482608412,0.980535482608412,0.980535482608412,0.980386898506186,0.980386898506186,0.976400495763541,0.971616812472367,0.97729562437939,0.975831527372091,0.9741463662127,0.966811385166233,0.973033797447252,0.973033797447252,0.973033797447252
"CMR","Cameroon",0.945310178373403,0.945310178373403,0.945310178373403,0.945310178373403,0.945310178373403,0.945310178373403,0.945310178373403,0.945310178373403,0.945310178373403,0.941432495705557,0.986826750936805,0.986826750936805,0.984206597134139,0.984206597134139,0.986246910537874,0.980535482608412,0.966271408794729,0.966271408794729,0.966271408794729,0.966271408794729,0.966271408794729,0.966271408794729,0.966271408794729,0.984833549565482,0.984833549565482,0.984833549565482,0.984833549565482
"COD","Congo, the Democratic Republic o",0.98100297893005,0.98100297893005,0.98100297893005,0.98100297893005,0.98100297893005,0.98100297893005,0.98100297893005,0.98100297893005,0.98100297893005,0.97962585798259,0.97962585798259,0.97962585798259,0.97962585798259,0.97962585798259,0.984442157296204,0.984442157296204,0.984442157296204,0.984442157296204,0.968250114156079,0.968250114156079,0.965064615964456,0.965064615964456,0.966894737223579,0.948847204806877,0.948847204806877,0.948847204806877,0.948847204806877
"COG","Congo",0.955671201501787,0.955671201501787,0.955671201501787,0.938308605556321,0.938308605556321,0.938308605556321,0.938308605556321,0.938308605556321,0.938308605556321,0.956961346389406,0.956961346389406,0.944295457675275,0.966275032797222,0.966275032797222,0.966275032797222,0.982651900064507,0.931850633113236,0.931850633113236,0.960878893084678,0.970257811537374,0.9679674419616,0.965075487971936,0.965075487971936,0.963807087099276,0.963807087099276,0.963807087099276,0.963807087099276
"COL","Colombia",0.95064471004356,0.948669628684704,0.946701795330835,0.944041777500743,0.941968848074567,0.939490030369141,0.937362740905566,0.935159347389631,0.933064673948496,0.930375664098457,0.927476462103806,0.9247693322413,0.922022338351369,0.918521551942828,0.914839565409621,0.911469243090839,0.907066080061463,0.902575940972247,0.897955337793272,0.892986830374939,0.888902579564975,0.884713232682704,0.880262957620915,0.877421739666157,0.870630358993687,0.865578499518008,0.865578499518008
"COM","Comoros",0.964310823445847,0.964310823445847,0.964310823445847,0.964310823445847,0.964310823445847,0.964310823445847,0.964310823445847,0.964310823445847,0.964310823445847,0.960012756488776,0.97541476708536,0.97541476708536,0.97541476708536,0.97541476708536,0.970326667584747,0.970326667584747,0.970326667584747,0.971058716088397,0.971058716088397,0.971058716088397,0.971058716088397,0.971058716088397,0.971058716088397,0.939366814284368,0.939366814284368,0.939366814284368,0.939366814284368
"CPV","Cape Verde",0.964803687784937,0.964803687784937,0.964803687784937,0.964803687784937,0.964803687784937,0.964803687784937,0.964803687784937,0.964803687784937,0.964803687784937,0.953134399756467,0.953134399756467,0.953134399756467,0.953134399756467,0.953134399756467,0.947053323572687,0.941244047575905,0.942019584109474,0.9444984018149,0.952318999195471,0.947578803934217,0.939961150693272,0.933075545955976,0.928447694772014,0.92550138074495,0.92550138074495,0.92550138074495,0.92550138074495
"CRI","Costa Rica",0.938852205930318,0.937482332987845,0.936137828062826,0.932437721517152,0.901427132181867,0.912451347766527,0.909211489537505,0.908218512854337,0.905326558864673,0.903318861483377,0.902380244837608,0.873721633120484,0.869680870340439,0.864255738607948,0.858402974581246,0.851607969906283,0.847016358747255,0.839971297900253,0.832031108437403,0.82011901224188,0.807358899462923,0.790684863991186,0.780410816922642,0.774061564554356,0.774061564554356,0.745290608759939,0.745290608759939
"CUB","Cuba",0.542081916952359,0.532057926055853,0.524744689024346,0.522842087715356,0.519192717204589,0.516293515209938,0.51596735498554,0.514198841768803,0.511741768078336,0.50669353260515,0.504080626807471,0.5011922968203,0.45440642463162,0.447223651689872,0.445944378809733,0.423134907116816,0.416550094586465,0.441881872014728,0.440374286977509,0.437464212975379,0.433122657988389,0.429639991592314,0.421978850321449,0.423511803376121,0.423511803376121,0.423511803376121,0.423511803376121
"CYP","Cyprus",0.815074400771188,0.816165225521675,0.816186969536635,0.816908146032804,0.818589683189702,0.82091629279041,0.821456269161913,0.823550942603048,0.823261022403583,0.816919018040284,0.824768607440802,0.815563641107785,0.807351651457936,0.808775884437808,0.800763214925092,0.796004899651371,0.787546477831977,0.788365502395466,0.775362581449456,0.77029260196131,0.761384803832745,0.785763468605266,0.754321622973277,0.748472482949068,0.74253636686502,0.74253636686502,0.74253636686502
"CZE","Czech Republic",0.609060731033783,0.611477940696823,0.608154730410455,0.611572164761649,0.608267074487747,0.589454877544956,0.578126245750857,0.570755024679457,0.570461480477499,0.567384702360675,0.566254013582761,0.568123998869311,0.569497495814277,0.571661025302785,0.566529437772253,0.566228645565308,0.567174510216063,0.565018228732541,0.567236118258449,0.559719937087317,0.55610318259899,0.557701367698541,0.53504048010785,0.53508396813777,0.531760757851401,0.528383187527633,0.528383187527633
"DEU","Germany",0.518620124810646,0.516862483601389,0.516221035160072,0.514539498003175,0.513202241083142,0.511227159724286,0.505635323877103,0.499996375997507,0.49085664170937,0.486703534852032,0.479517137907791,0.473744101935942,0.465477752248694,0.455167465155216,0.441646311852663,0.434757083112873,0.426182693213693,0.420674209423856,0.403362349513297,0.392363501946089,0.38493792083729,0.374486297646573,0.362914857685422,0.337202559995361,0.33004877907356,0.327758409497786,0.327758409497786
"DJI","Djibouti",0.970228819517428,0.972077060789018,0.972077060789018,0.972077060789018,0.972334364966043,0.972334364966043,0.972334364966043,0.971171060165689,0.971171060165689,0.982713508106894,0.97537127905544,0.97341431770905,0.97341431770905,0.97341431770905,0.97341431770905,0.97341431770905,0.97341431770905,0.97341431770905,0.97341431770905,0.968155890091252,0.968155890091252,0.968155890091252,0.968155890091252,0.968155890091252,0.968155890091252,0.968155890091252,0.968155890091252
"DMA","Dominica",0.822920366169212,0.82208684559575,0.820448796468772,0.820448796468772,0.820448796468772,0.820448796468772,0.710463944799194,0.710463944799194,0.710463944799194,0.710463944799194,0.710463944799194,0.710463944799194,0.710463944799194,0.710463944799194,0.710463944799194,0.710463944799194,0.710463944799194,0.710463944799194,0.69881277678319,0.693032492806355,0.695413462444462,0.695754118678834,0.741137501902601,0.741699222289065,0.741699222289065,0.741699222289065,0.741699222289065
"DNK","Denmark",0.581108799802854,0.576984684965463,0.56521392486718,0.558469656227123,0.559082112648494,0.551395603360175,0.549264689894107,0.541288260406323,0.545426871253687,0.534572983786213,0.525712297690061,0.523958280483297,0.531796997876334,0.517293739898093,0.505345403677638,0.501877233291537,0.498050286658597,0.493360827432249,0.492929571135545,0.492241010661815,0.489258456609818,0.48337670056317,0.474610238531844,0.467764497821974,0.467764497821974,0.467764497821974,0.467764497821974
"DOM","Dominican Republic",0.882640303256529,0.882640303256529,0.858866846900391,0.858866846900391,0.858866846900391,0.869963542534917,0.869963542534917,0.869963542534917,0.869963542534917,0.869963542534917,0.869963542534917,0.869963542534917,0.869963542534917,0.89720879327965,0.914875805434554,0.914875805434554,0.897951713790779,0.897951713790779,0.89532793598562,0.894806079626583,0.894624879501917,0.903605157680348,0.904953286607861,0.901814900448651,0.897172553254717,0.897172553254717,0.897172553254717
"DZA","Algeria",0.892664294153034,0.892664294153034,0.892664294153034,0.887083330313331,0.887083330313331,0.887083330313331,0.887083330313331,0.883086055563206,0.883086055563206,0.883086055563206,0.886206321709949,0.886206321709949,0.889420811921519,0.889420811921519,0.889420811921519,0.889420811921519,0.889420811921519,0.889420811921519,0.889420811921519,0.889420811921519,0.889420811921519,0.854978292225065,0.855710340728714,0.884278352383506,0.884278352383506,0.884278352383506,0.884278352383506
"ECU","Ecuador",0.899412186795585,0.89343620668411,0.892707782182954,0.895911400387043,0.893033942407352,0.891443005312788,0.889348331871652,0.886923874203625,0.893189774514565,0.893189774514565,0.893189774514565,0.893189774514565,0.893189774514565,0.893189774514565,0.876649827135081,0.866031499829672,0.867372380752198,0.867372380752198,0.872054591973559,0.863099681812581,0.83679667171611,0.825431799897078,0.819789228014989,0.831407780008553,0.831407780008553,0.831407780008553,0.831407780008553
"EGY","Egypt",0.85776152613993,0.85776152613993,0.872982336611848,0.872982336611848,0.872982336611848,0.854210003696483,0.854210003696483,0.854210003696483,0.911813523327704,0.911813523327704,0.911813523327704,0.898857714414108,0.898857714414108,0.898857714414108,0.898857714414108,0.898857714414108,0.898857714414108,0.898857714414108,0.911969355434917,0.903286245460937,0.902546948952301,0.903137661358711,0.90386970986236,0.905000398640274,0.905823047206257,0.905823047206257,0.905823047206257
"ERI","Eritrea",0.968210250128652,0.968210250128652,0.968210250128652,0.968210250128652,0.968210250128652,0.967717385789561,0.967847849879321,0.967369481550203,0.967847849879321,0.967405721575136,0.967731881799535,0.967619537722242,0.967797113844414,0.967807985851894,0.967811609854388,0.967822481861867,0.967764497821974,0.967590545702295,0.95370699215041,0.955221825192616,0.95742521870855,0.948089788285774,0.952217527125659,0.94756068392175,0.947930332176068,0.947524443896817,0.947524443896817
"ESP","Spain",0.69774007204517,0.779370728207061,0.771945147098261,0.770473802085976,0.764526813994448,0.756597496539078,0.745816089121469,0.73895947640412,0.727366292428009,0.718893374598642,0.712928266494647,0.706401438004189,0.702444027281491,0.694529205836094,0.688491617682233,0.676434561386978,0.670980437634541,0.669987460951373,0.673937623669085,0.673799911574339,0.666704114692431,0.658528365067515,0.647703469619987,0.636309605781009,0.619055729910342,0.619055729910342,0.619055729910342
"EST","Estonia",0.635139052975668,0.645463836079119,0.649529966876617,0.662203103595735,0.664823257398401,0.671900934267843,0.680663772296675,0.667059266936776,0.661576151164392,0.656248867499221,0.650566431589705,0.648413774108677,0.642644362139321,0.639005863636034,0.650526567562278,0.653280809457197,0.646851829034058,0.64969667099131,0.666015554218701,0.660978190752995,0.648703694308142,0.644347643311179,0.640633040755532,0.636193637701223,0.637375062514043,0.637375062514043,0.637375062514043
"ETH","Ethiopia",0.993962411846139,0.993962411846139,0.994034891896006,0.994107371945872,0.994143611970805,0.994107371945872,0.99385369177134,0.993817451746407,0.99389717980126,0.994110995948365,0.992581666896187,0.993458675499569,0.993712355674101,0.994437156172763,0.992625154926106,0.992625154926106,0.992625154926106,0.992625154926106,0.992625154926106,0.992625154926106,0.992625154926106,0.992625154926106,0.971732780552153,0.974030398132914,0.974030398132914,0.970410019642094,0.970410019642094
"FIN","Finland",0.454413672636607,0.431390384796585,0.408950561357986,0.389852068218223,0.371492871587096,0.514833042205133,0.328171545782023,0.309344852829259,0.291047264240518,0.457957947075068,0.42679152563257,0.403195645398604,0.394403815349825,0.401977980560851,0.385945393530431,0.367665924954156,0.359316223209562,0.353811363422218,0.35398893954439,0.347893367350637,0.108709202791932,0.0574875515514355,0.0417956207553871,0.0260638259319123,0.0260638259319123,0.0260638259319123,0.0260638259319123
"FJI","Fiji",0.914589509237582,0.914589509237582,0.914589509237582,0.918902072204626,0.919659488725728,0.919659488725728,0.919659488725728,0.919659488725728,0.912085323514703,0.912085323514703,0.912085323514703,0.912085323514703,0.912085323514703,0.911755539287811,0.903797229812494,0.903797229812494,0.903797229812494,0.903797229812494,0.867905109118715,0.867905109118715,0.862153817161826,0.862153817161826,0.862153817161826,0.849190760243243,0.828012089672318,0.828012089672318,0.828012089672318
"FRA","France",0.643126354470932,0.642452290007175,0.641810841565859,0.641368713261675,0.632178242938631,0.623292188825026,0.614913495060485,0.60769085809131,0.600192796932644,0.592205495437381,0.58377244163544,0.576654900738572,0.582138016510955,0.571791489392545,0.562789467199153,0.553805565018229,0.552018931789025,0.536885097376947,0.525672433662634,0.514419905920895,0.502486065710413,0.491345882045967,0.480767418767984,0.469551131051178,0.457015706426806,0.457015706426806,0.457015706426806
"FSM","Micronesia, Federated States of",0.841199834745486,0.841199834745486,0.841199834745486,0.841199834745486,0.841199834745486,0.840369938174517,0.840369938174517,0.840369938174517,0.897502337481608,0.897502337481608,0.896527480810907,0.896527480810907,0.896527480810907,0.883162159615566,0.864962419094144,0.875356058244968,0.875356058244968,0.875356058244968,0.875356058244968,0.875356058244968,0.875356058244968,0.875356058244968,0.875356058244968,0.921612826069624,0.917615551319499,0.890620356746805,0.890620356746805
