"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"CUB","Cuba",0.609711223576248,0.609711223576248,0.590495936910947,0.571280650245645,0.591972131981313,0.612663613716981,0.613972034091806,0.615280454466631,0.624399518909669,0.631068994356491,0.643001610374581,0.651550011681091,0.647501178567954,0.660108374522031,0.631285364216257,0.63001450723432,0.618159891620146,0.62278166933292,0.633673958680765,0.663651399573542,0.680730442662495,0.687828766524355,0.681238721881916,0.681560126201721,0.673680906222986,0.671043975780767,0.643437369828431
"CYP","Cyprus",0.636630611825038,0.636630611825038,0.622388380981084,0.60814615013713,0.633548662777563,0.658951175417997,0.631591641666616,0.604232107915235,0.661493094457207,0.635327670806837,0.658954507892201,0.662764233417731,0.66231536452305,0.679853479004633,0.63706687371346,0.647759778566215,0.674517213695554,0.679186368937748,0.666838270289621,0.664865937741425,0.664691223809214,0.673875584239124,0.662454661944793,0.654520225431934,0.66581001230288,0.623014881004626,0.646154566757026
"CZE","Czech Republic",0.767374269542162,0.767374269542162,0.746026332124265,0.724678394706366,0.675922664183724,0.627166933661082,0.688354530979582,0.749542128298082,0.722526159819967,0.682411886100831,0.731011685028565,0.751198460261567,0.744607174913348,0.750536272002738,0.725755368339092,0.740103392421827,0.760726978119774,0.751263366605303,0.756539934484173,0.7402335742449,0.738375417389831,0.737846671651911,0.741961785113532,0.747457393958415,0.732302490713779,0.728553662309171,0.734661564583719
"DNK","Denmark",0.817986554768814,0.817986554768814,0.817126540587444,0.816266526406074,0.822210378665866,0.828154230925656,0.83014763496459,0.832141039003524,0.777017855171205,0.756464036102447,0.754598896432198,0.750005270436126,0.762287560409042,0.753203973999072,0.742158965048764,0.749002021386569,0.759208887440054,0.727317621992345,0.734942456270966,0.733660191973483,0.724348243923495,0.719233049826252,0.719318966138125,0.732709021805414,0.741202914087708,0.733355972966805,0.733338028874935
"DJI","Djibouti",0.511574764684255,0.511574764684255,0.457793586158137,0.404012407632018,0.466228719229881,0.528445030827745,0.52225394230673,0.516062853785715,0.412896619800664,0.510727716390983,0.430198251658936,0.524754551483015,0.548655405104998,0.616096756840206,0.654949617296612,0.613532146215105,0.600496078775014,0.597557118505326,0.552346565043498,0.437423055734062,0.493625263952465,0.462166399849983,0.443164303815993,0.546251896536704,0.509517725768667,0.491659673255929,0.448255883488335
"DMA","Dominica",0.693284344663718,0.693284344663718,0.69426793211547,0.695251519567222,0.674423004649796,0.65359448973237,0.658849537518205,0.664104585304039,0.685613450464709,0.732519809046972,0.712629511226726,0.726420950594727,0.705375822290573,0.726800729608826,0.684420722058773,0.725288893726844,0.765894917593348,0.73861563238425,0.762574337758421,0.751791845745285,0.755363724896523,0.742374868362141,0.776043009055634,0.7584974400856,0.753560128334504,0.803068144401254,0.809446192415461
"DOM","Dominican Republic",0.556910034711461,0.556910034711461,0.527608507385214,0.498306980058967,0.535230081366536,0.572153182674106,0.58123734802136,0.590321513368615,0.497691548976666,0.510694232715553,0.52541133600675,0.551036465614362,0.55640905617399,0.563387396224702,0.569455330838375,0.562192422243841,0.569842957153318,0.613340426410685,0.605609737370681,0.595030910800268,0.61064637479716,0.61329556618101,0.597551830125107,0.574040852914063,0.570838796289272,0.597050141514286,0.593564532429875
"ECU","Ecuador",0.43745729306135,0.43745729306135,0.489723767214229,0.541990241367108,0.506733053927759,0.47147586648841,0.455353592124188,0.439231317759967,0.40459561112532,0.424920268760251,0.433340867117581,0.423042568225693,0.429551843947185,0.444570864274416,0.454033634980012,0.469000443126785,0.451817590902924,0.47181621976923,0.539191596205516,0.566737587976806,0.545161170039281,0.555241748137629,0.55704876433087,0.554567438644741,0.529850360834154,0.523586114250587,0.52412230422319
"EGY","Egypt",0.479432748496757,0.479432748496757,0.522892795235374,0.566352841973991,0.572422671371614,0.578492500769238,0.538584231312941,0.498675961856644,0.459667823482964,0.428448364327326,0.461657495150789,0.425798083480755,0.474899742769905,0.482116456623039,0.465464780279825,0.415371253622246,0.322709419241415,0.322834535703698,0.287998326913382,0.28931509513609,0.312458400468162,0.322599396323836,0.324864904571883,0.366922349126485,0.378251797567347,0.369313363479955,0.393732196384735
"SLV","El Salvador",0.53287575779438,0.53287575779438,0.55920054805153,0.58552533830868,0.606042134870748,0.626558931432815,0.623530245576894,0.620501559720973,0.538830822548148,0.558038432266324,0.564117977748834,0.540997681869421,0.56867506821203,0.576702633360081,0.568701638926066,0.580048457968826,0.58902134727605,0.610281250979235,0.564135520021218,0.565695639609259,0.567001798708079,0.552844789162868,0.525190664691819,0.503231936021089,0.551618779593396,0.548967592570186,0.533587269234877
"GNQ","Equatorial Guinea",0.547329364913677,0.547329364913677,0.551694999046195,0.556060633178712,0.559979372587084,0.563898111995455,0.522666264533587,0.481434417071718,0.589645737587077,0.559693865102634,0.503505403981185,0.598962804830131,0.614078077266152,0.605629637368565,0.63414493469663,0.610546908132484,0.595789443451789,0.609957744637239,0.590630510630613,0.505561545692179,0.534599141702299,0.545692266453235,0.540602852889126,0.554033723675094,0.543051419072105,0.529614829247713,0.520597823108906
"ERI","Eritrea",0.408738245696986,0.408738245696986,0.405832646057525,0.402927046418064,0.420290057324298,0.437653068230533,0.4808101011005,0.523967133970467,0.446133394779373,0.459932350158425,0.433159262654092,0.415061835955809,0.389320861854527,0.44764652263597,0.452793482902705,0.419297913104166,0.438081562890617,0.449127094783031,0.437054935252795,0.431291856901384,0.419098620892977,0.456917486380127,0.444399933982148,0.465696648708083,0.449764397149879,0.401222419213032,0.396900835903474
"EST","Estonia",0.70203164853828,0.70203164853828,0.692494850763397,0.682958052988514,0.704034234825368,0.725110416662223,0.727327373324555,0.729544329986887,0.723855622205951,0.691022035590907,0.67405104669631,0.696656357392826,0.679011501199034,0.668322267194788,0.66757315775494,0.683700589763853,0.675043078125008,0.679416740316055,0.698641096998829,0.7041533477072,0.67674247590898,0.685857972041177,0.681706488468778,0.670974814123817,0.678864708273773,0.69352330869859,0.699912102660385
"ETH","Ethiopia",0.388478781511261,0.388478781511261,0.42481799769036,0.461157213869458,0.43416874086697,0.407180267864482,0.383112159925621,0.359044051986762,0.32743207863868,0.344138356290014,0.279129782500381,0.270571496562692,0.25916986160368,0.271949725863493,0.287612744267284,0.288639946116045,0.310683391407934,0.300824784289456,0.327827238302953,0.339511487582032,0.31219317653656,0.291269934758152,0.28094035162381,0.349793841866572,0.345414622133928,0.267553341325256,0.214106566331781
"FJI","Fiji",0.712808275396817,0.712808275396817,0.715019377158315,0.717230478919814,0.669503306306591,0.621776133693369,0.636616951244241,0.651457768795114,0.647795666749955,0.637010539518755,0.636487787107521,0.564066855031097,0.580570493898106,0.558408691939686,0.522981423988991,0.537097856495171,0.557662165167347,0.558266568323473,0.561147573662445,0.665086568041289,0.669756153941687,0.727817247032601,0.67652489097785,0.718255506970018,0.703708221437394,0.687087214110627,0.684831631508825
"FIN","Finland",0.812955380036588,0.812955380036588,0.818173819311567,0.823392258586545,0.8446142028451,0.865836147103656,0.86868082911466,0.871525511125665,0.860142886650269,0.848549711327755,0.844304016146155,0.828161470085004,0.826025897569627,0.81865809446295,0.821032641266965,0.814828456122327,0.809644192652037,0.810899007615842,0.808216601717941,0.790501804580924,0.74893773026884,0.741798360578549,0.75587428045217,0.726190538201352,0.71643606833832,0.742833457827734,0.738843112200325
"FRA","France",0.722602078709226,0.722602078709226,0.706378763727128,0.690155448745029,0.697569952632519,0.704984456520009,0.716948618251606,0.728912779983204,0.600813958362488,0.629295918131301,0.638690219309205,0.672370505589451,0.666778685650846,0.663468554404272,0.658007254663044,0.687093110026527,0.673658501742566,0.665392253336617,0.647123147821091,0.621632545070227,0.588282510828798,0.553521257073664,0.617935472553455,0.574941500850611,0.621428474603716,0.625820162916768,0.633875070935559
"GAB","Gabon",0.591547057673419,0.591547057673419,0.608693074521834,0.62583909137025,0.6529500789417,0.68006106651315,0.660280930036334,0.640500793559519,0.621369351384447,0.640143352376356,0.625943136341794,0.60777344622211,0.622024100535476,0.614976066272802,0.594085482741598,0.621410756094716,0.636138502795833,0.620380672937488,0.626713312145497,0.595651648206879,0.573570635036079,0.551878049931661,0.552202521409455,0.526263957222269,0.557150627813531,0.558203743494395,0.55513548963418
"GMB","Gambia",0.66619520530584,0.66619520530584,0.676176350064254,0.686157494822668,0.673957988635873,0.661758482449079,0.686904158739138,0.712049835029197,0.625393390889504,0.59829458222955,0.604441994830953,0.564055490012339,0.57808217193873,0.581133801238688,0.59096797106748,0.581179511249285,0.569879297524168,0.569791866373461,0.561558945172863,0.54388043611649,0.57329566457872,0.495194049255158,0.555473135920569,0.55712150967931,0.608584593514435,0.614040128075289,0.600065561559432
